时间,分钟能见度m,降水天气现象 ,气温℃,湿度%RH,瞬时风速m/s,瞬时风向°,分钟内极大风速m/s,分钟内极大风向°,2 min平均风速m/s,2 min平均风向°,10 min平均风速m/s,10 min平均风向°,气压hPa,路面温度℃,路面状况 ,水膜厚度mm,冰层厚度mm,雪层厚度mm,湿滑系数 
2020-06-05 18:36:00,20000,0,22.8,41,2.5,53,2.5,53,3.2,38,3.9,37,791.1,38.9,1,0,0,0,0.82
2020-06-05 18:37:00,20000,0,22.8,41,3.8,35,3.8,35,2.7,44,3.9,38,791.1,38.9,1,0,0,0,0.82
2020-06-05 18:38:00,20000,0,22.8,41,3.5,26,3.5,26,3.2,40,3.8,37,791.2,38.6,1,0,0,0,0.82
2020-06-05 18:40:00,20000,0,22.7,41,4.6,35,4.6,35,4.4,26,3.9,32,791.2,38.1,1,0,0,0,0.82
2020-06-05 18:41:00,20000,0,22.7,41,5,57,5,57,4.8,32,4,33,791.2,37.8,1,0,0,0,0.82
2020-06-05 18:42:00,20000,0,22.7,41,4.1,32,4.1,32,4.7,44,4,36,791.2,37.8,1,0,0,0,0.82
2020-06-05 18:43:00,20000,0,22.6,41,3.9,24,3.9,24,4.4,38,3.9,36,791.2,37.9,1,0,0,0,0.82
2020-06-05 18:44:00,20000,0,22.6,41,4,23,4,23,3.9,23,3.9,34,791.2,37.9,1,0,0,0,0.82
2020-06-05 18:45:00,20000,0,22.6,41,4.6,38,4.6,38,4,21,3.9,33,791.2,37.6,1,0,0,0,0.82
2020-06-05 18:46:00,20000,0,22.6,41,4.3,16,4.3,16,4.3,26,4.1,32,791.2,37.6,1,0,0,0,0.82
2020-06-05 18:47:00,20000,0,22.5,42,4,28,4,28,4.3,23,4.3,29,791.2,37.6,1,0,0,0,0.82
2020-06-05 18:48:00,20000,0,22.5,42,3.1,74,3.1,74,4,25,4.3,29,791.2,37.9,1,0,0,0,0.82
2020-06-05 18:49:00,20000,0,22.6,42,4.6,44,4.6,44,3.6,49,4.2,33,791.2,38.1,1,0,0,0,0.82
2020-06-05 18:50:00,20000,0,22.6,42,4.9,31,4.9,31,4,50,4.2,34,791.2,38.1,1,0,0,0,0.82
2020-06-05 18:51:00,20000,0,22.6,42,4.8,42,4.8,42,4.7,34,4.2,33,791.2,38,1,0,0,0,0.82
2020-06-05 18:52:00,20000,0,22.5,42,4.2,15,4.2,15,4.7,33,4.2,31,791.2,38,1,0,0,0,0.82
2020-06-05 18:53:00,20000,0,22.5,42,4.7,32,4.7,32,4.4,26,4.2,30,791.2,37.9,1,0,0,0,0.82
2020-06-05 18:54:00,20000,0,22.6,43,4.1,59,4.1,59,4.4,26,4.3,32,791.2,37.9,1,0,0,0,0.82
2020-06-05 18:55:00,20000,0,22.6,42,4.7,59,4.7,59,4.4,45,4.3,35,791.2,37.9,1,0,0,0,0.82
2020-06-05 18:56:00,20000,0,22.6,42,4.8,28,4.8,28,4.4,52,4.3,37,791.3,37.7,1,0,0,0,0.82
2020-06-05 18:58:00,20000,0,22.5,42,4.6,25,4.6,25,4.9,25,4.5,37,791.3,37.3,1,0,0,0,0.82
2020-06-05 18:59:00,20000,0,22.5,42,4.6,35,4.6,35,4.7,26,4.6,33,791.4,37.3,1,0,0,0,0.82
2020-06-05 19:00:00,20000,0,22.5,43,3.9,15,3.9,15,4.5,28,4.6,33,791.4,37.5,1,0,0,0,0.82
2020-06-05 19:01:00,20000,0,22.6,43,4.6,58,4.6,58,4.2,27,4.5,32,791.4,37.5,1,0,0,0,0.82
2020-06-05 19:02:00,20000,0,22.6,43,3.7,42,3.7,42,4.2,37,4.5,34,791.4,37.4,1,0,0,0,0.82
2020-06-05 19:03:00,20000,0,22.6,43,4,45,4,45,4,46,4.4,36,791.4,37.4,1,0,0,0,0.82
2020-06-05 19:05:00,20000,0,22.6,43,4.5,23,4.5,23,4.6,34,4.5,34,791.4,37,1,0,0,0,0.82
2020-06-05 19:06:00,20000,0,22.5,43,4.4,38,4.4,38,4.7,25,4.4,31,791.4,36.7,1,0,0,0,0.82
2020-06-05 19:07:00,20000,0,22.5,43,4.2,23,4.2,23,4.4,27,4.4,32,791.4,36.7,1,0,0,0,0.82
2020-06-05 19:08:00,20000,0,22.5,43,2.6,27,2.6,27,4.1,26,4.3,31,791.4,36.8,1,0,0,0,0.82
2020-06-05 19:09:00,20000,0,22.5,43,3.7,61,3.7,61,3.3,26,4.1,32,791.5,36.7,1,0,0,0,0.82
2020-06-05 19:10:00,20000,0,22.5,43,3,6,3,6,3.1,40,4,34,791.5,36.7,1,0,0,0,0.82
2020-06-05 19:11:00,20000,0,22.6,43,4,8,4,8,3.3,26,3.9,32,791.5,36.6,1,0,0,0,0.82
2020-06-05 19:12:00,20000,0,22.6,43,3.5,59,3.5,59,3.5,10,3.9,28,791.5,36.6,1,0,0,0,0.82
2020-06-05 19:13:00,20000,0,22.6,43,3.7,27,3.7,27,3.7,32,3.8,29,791.5,36.5,1,0,0,0,0.82
2020-06-05 19:14:00,20000,0,22.6,43,2.9,32,2.9,32,3.5,37,3.8,27,791.6,36.2,1,0,0,0,0.82
2020-06-05 19:15:00,20000,0,22.6,43,4.2,5,4.2,5,3.3,25,3.6,27,791.5,36.2,1,0,0,0,0.82
2020-06-05 19:17:00,20000,0,22.5,43,3.6,18,3.6,18,4.7,13,3.7,24,791.5,35.7,1,0,0,0,0.82
2020-06-05 19:18:00,20000,0,22.5,43,3.6,19,3.6,19,4.3,17,3.6,24,791.6,35.6,1,0,0,0,0.82
2020-06-05 19:19:00,20000,0,22.5,43,4.3,25,4.3,25,3.6,16,3.7,22,791.6,35.6,1,0,0,0,0.82
2020-06-05 19:20:00,20000,0,22.5,43,3.7,30,3.7,30,3.9,21,3.8,20,791.6,35.5,1,0,0,0,0.82
2020-06-05 19:21:00,20000,0,22.5,43,3,34,3,34,3.8,27,3.8,22,791.6,35.5,1,0,0,0,0.82
2020-06-05 19:22:00,20000,0,22.5,43,3.9,19,3.9,19,3.3,28,3.8,24,791.6,35.6,1,0,0,0,0.82
2020-06-05 19:24:00,20000,0,22.4,43,4.4,30,4.4,30,4.5,29,4,22,791.7,34.8,1,0,0,0,0.82
2020-06-05 19:25:00,20000,0,22.4,43,4.4,22,4.4,22,4.6,32,4.1,22,791.7,34.5,1,0,0,0,0.82
2020-06-05 19:27:00,20000,0,22.4,43,3.8,10,3.8,10,4.8,26,4.1,25,791.7,34.1,1,0,0,0,0.82
2020-06-05 19:28:00,20000,0,22.3,43,4,42,4,42,4.4,22,4.1,25,791.7,34,1,0,0,0,0.82
2020-06-05 19:29:00,20000,0,22.3,44,4.3,20,4.3,20,3.9,25,4.2,27,791.7,33.9,1,0,0,0,0.82
2020-06-05 19:31:00,20000,0,22.2,44,4.9,15,4.9,15,4.7,24,4.3,26,791.7,33.7,1,0,0,0,0.82
2020-06-05 19:32:00,20000,0,22.2,44,4.5,35,4.5,35,4.9,23,4.5,25,791.7,33.5,1,0,0,0,0.82
2020-06-05 19:34:00,20000,0,22.1,44,5,31,5,31,4.8,34,4.6,26,791.7,33.3,1,0,0,0,0.82
2020-06-05 19:35:00,20000,0,22.1,44,4.9,27,4.9,27,5,31,4.6,27,791.7,33.1,1,0,0,0,0.82
2020-06-05 19:36:00,20000,0,22.1,44,4.1,28,4.1,28,4.8,26,4.6,27,791.7,33,1,0,0,0,0.82
2020-06-05 19:37:00,20000,0,22.1,44,4.5,30,4.5,30,4.4,25,4.5,26,791.7,32.9,1,0,0,0,0.82
2020-06-05 19:38:00,20000,0,22,44,4.5,22,4.5,22,4.3,26,4.6,27,791.7,32.8,1,0,0,0,0.82
2020-06-05 19:39:00,20000,0,22,44,4.8,33,4.8,33,4.5,24,4.7,26,791.7,32.7,1,0,0,0,0.82
2020-06-05 19:40:00,20000,0,21.9,45,4,25,4,25,4.5,25,4.7,27,791.7,32.7,1,0,0,0,0.82
2020-06-05 19:41:00,20000,0,21.9,45,4,27,4,27,4.3,26,4.6,27,791.7,32.6,1,0,0,0,0.82
2020-06-05 19:42:00,20000,0,21.9,45,3,35,3,35,3.8,26,4.5,27,791.7,32.5,1,0,0,0,0.82
2020-06-05 19:43:00,20000,0,21.8,45,4.1,28,4.1,28,3.5,29,4.3,27,791.7,32.5,1,0,0,0,0.82
2020-06-05 19:44:00,20000,0,21.8,45,4.4,37,4.4,37,3.7,29,4.2,27,791.7,32.3,1,0,0,0,0.82
2020-06-05 19:45:00,20000,0,21.8,46,2.7,45,2.7,45,4,32,4.1,27,791.7,32.2,1,0,0,0,0.82
2020-06-05 19:46:00,20000,0,21.7,46,3.1,25,3.1,25,3.4,38,3.9,29,791.7,32.1,1,0,0,0,0.82
2020-06-05 19:47:00,20000,0,21.6,46,2.9,40,2.9,40,2.9,34,3.8,29,791.7,32.1,1,0,0,0,0.82
2020-06-05 19:48:00,20000,0,21.6,46,3.5,14,3.5,14,3,30,3.7,30,791.7,32.1,1,0,0,0,0.82
2020-06-05 19:49:00,20000,0,21.6,46,3.6,32,3.6,32,3.2,23,3.6,29,791.7,32,1,0,0,0,0.82
2020-06-05 19:51:00,20000,0,21.5,46,3,23,3,23,3.4,48,3.4,33,791.7,31.8,1,0,0,0,0.82
2020-06-05 19:52:00,20000,0,21.5,47,2.8,33,2.8,33,3.1,40,3.3,33,791.7,31.6,1,0,0,0,0.82
2020-06-05 19:53:00,20000,0,21.4,47,3.5,36,3.5,36,2.9,26,3.3,32,791.8,31.5,1,0,0,0,0.82
2020-06-05 19:54:00,20000,0,21.4,47,4.8,23,4.8,23,3.3,31,3.3,33,791.8,31.5,1,0,0,0,0.82
2020-06-05 19:55:00,20000,0,21.3,47,3.3,33,3.3,33,4.1,26,3.3,31,791.8,31.4,1,0,0,0,0.82
2020-06-05 19:56:00,20000,0,21.3,47,4.6,44,4.6,44,4,27,3.4,30,791.8,31.4,1,0,0,0,0.82
2020-06-05 19:57:00,20000,0,21.2,47,3.8,61,3.8,61,4,38,3.5,32,791.7,31.3,1,0,0,0,0.82
2020-06-05 19:58:00,20000,0,21.2,47,4.4,38,4.4,38,4.1,49,3.6,34,791.7,31.2,1,0,0,0,0.82
2020-06-05 19:59:00,20000,0,21.2,47,5,38,5,38,4.2,44,3.7,36,791.8,31.1,1,0,0,0,0.82
2020-06-05 20:00:00,20000,0,21.1,47,3.8,45,3.8,45,4.6,35,3.8,36,791.8,31.1,1,0,0,0,0.82
2020-06-05 20:01:00,20000,0,21.1,47,4.5,56,4.5,56,4.3,42,3.9,35,791.7,31,1,0,0,0,0.82
2020-06-05 20:03:00,20000,0,21,47,4.5,45,4.5,45,4.9,43,4.3,39,791.7,30.7,1,0,0,0,0.82
2020-06-05 20:04:00,20000,0,21,47,4,20,4,20,4.7,38,4.3,39,791.8,30.7,1,0,0,0,0.82
2020-06-05 20:05:00,20000,0,21,48,4.1,68,4.1,68,4.2,34,4.3,40,791.8,30.6,1,0,0,0,0.82
2020-06-05 20:06:00,20000,0,20.9,48,3.3,52,3.3,52,3.9,45,4.3,43,791.8,30.6,1,0,0,0,0.82
2020-06-05 20:07:00,20000,0,20.9,48,4.2,68,4.2,68,3.7,57,4.2,44,791.9,30.6,1,0,0,0,0.82
2020-06-05 20:08:00,20000,0,20.9,48,3.8,68,3.8,68,3.8,59,4.3,45,791.8,30.5,1,0,0,0,0.82
2020-06-05 20:10:00,20000,0,20.8,48,4.4,45,4.4,45,4.6,50,4.3,48,791.8,30.2,1,0,0,0,0.82
2020-06-05 20:11:00,20000,0,20.7,48,3.9,34,3.9,34,4.6,41,4.3,47,791.8,30.2,1,0,0,0,0.82
2020-06-05 20:12:00,20000,0,20.7,48,4.8,52,4.8,52,4.1,38,4.2,46,791.9,30.1,1,0,0,0,0.82
2020-06-05 20:13:00,20000,0,20.7,48,4.1,27,4.1,27,4.3,39,4.2,47,791.8,30,1,0,0,0,0.82
2020-06-05 20:14:00,20000,0,20.6,49,4.1,37,4.1,37,4.3,35,4.1,45,791.8,30,1,0,0,0,0.82
2020-06-05 20:15:00,20000,0,20.6,49,4.4,40,4.4,40,4.1,31,4.2,46,791.9,30,1,0,0,0,0.82
2020-06-05 20:16:00,20000,0,20.6,49,3.9,48,3.9,48,4.2,38,4.2,44,791.9,29.8,1,0,0,0,0.82
2020-06-05 20:17:00,20000,0,20.6,49,4.3,29,4.3,29,4.1,40,4.2,43,791.9,29.8,1,0,0,0,0.82
2020-06-05 20:18:00,20000,0,20.5,49,3.9,39,3.9,39,4.1,33,4.3,39,791.9,29.7,1,0,0,0,0.82
2020-06-05 20:19:00,20000,0,20.5,49,3.5,55,3.5,55,4,33,4.2,37,791.9,29.7,1,0,0,0,0.82
2020-06-05 20:20:00,20000,0,20.5,49,3.9,58,3.9,58,3.7,47,4.1,38,791.9,29.7,1,0,0,0,0.82
2020-06-05 20:21:00,20000,0,20.5,49,3.8,46,3.8,46,3.7,54,4,39,791.9,29.7,1,0,0,0,0.82
2020-06-05 20:22:00,20000,0,20.5,49,3.7,47,3.7,47,3.8,48,4,40,791.9,29.6,1,0,0,0,0.82
2020-06-05 20:23:00,20000,0,20.4,49,4.7,55,4.7,55,3.8,46,3.9,41,791.9,29.6,1,0,0,0,0.82
2020-06-05 20:24:00,20000,0,20.4,50,4.1,60,4.1,60,4.2,51,4,44,791.9,29.5,1,0,0,0,0.82
2020-06-05 20:25:00,20000,0,20.4,50,3.4,53,3.4,53,4.2,57,3.9,46,791.9,29.4,1,0,0,0,0.82
2020-06-05 20:26:00,20000,0,20.3,50,4.4,80,4.4,80,3.7,57,3.9,47,791.9,29.4,1,0,0,0,0.82
2020-06-05 20:27:00,20000,0,20.3,50,4.4,83,4.4,83,4,68,3.9,51,791.9,29.4,1,0,0,0,0.82
2020-06-05 20:28:00,20000,0,20.2,50,3.8,53,3.8,53,4.3,77,3.9,56,791.9,29.4,1,0,0,0,0.82
2020-06-05 20:29:00,20000,0,20.2,50,4.2,72,4.2,72,4,64,3.9,57,791.9,29.4,1,0,0,0,0.82
2020-06-05 20:31:00,20000,0,20.2,50,4,47,4,47,3.9,57,4,58,791.9,29.4,1,0,0,0,0.82
2020-06-05 20:32:00,20000,0,20.2,49,4.7,59,4.7,59,3.9,48,4,58,791.9,29.3,1,0,0,0,0.82
2020-06-05 20:33:00,20000,0,20.2,49,4.4,76,4.4,76,4.3,53,4.1,60,791.9,29.3,1,0,0,0,0.82
2020-06-05 20:34:00,20000,0,20.2,49,3.7,56,3.7,56,4.4,65,4.1,61,791.9,29.4,1,0,0,0,0.82
2020-06-05 20:35:00,20000,0,20.2,49,4,95,4,95,4,67,4,62,791.9,29.5,1,0,0,0,0.82
2020-06-05 20:36:00,20000,0,20.2,49,4.2,49,4.2,49,3.9,74,4.1,64,791.9,29.2,1,0,0,0,0.82
2020-06-05 20:37:00,20000,0,20.2,49,3.4,51,3.4,51,4,64,4,61,791.9,29.1,1,0,0,0,0.82
2020-06-05 20:38:00,20000,0,20.2,49,4.4,54,4.4,54,3.8,48,4,58,791.9,29.1,1,0,0,0,0.82
2020-06-05 20:39:00,20000,0,20.2,49,4.6,54,4.6,54,4,50,4,58,791.9,29.1,1,0,0,0,0.82
2020-06-05 20:40:00,20000,0,20.2,49,4.4,53,4.4,53,4.5,50,4.1,56,791.9,29.1,1,0,0,0,0.82
2020-06-05 20:41:00,20000,0,20.2,49,3.2,85,3.2,85,4.3,53,4.1,57,791.9,29.1,1,0,0,0,0.82
2020-06-05 20:42:00,20000,0,20.2,49,3.8,51,3.8,51,3.7,67,4,60,791.9,29,1,0,0,0,0.82
2020-06-05 20:43:00,20000,0,20.2,49,4.2,46,4.2,46,3.6,63,4,59,791.9,29,1,0,0,0,0.82
2020-06-05 20:44:00,20000,0,20.2,49,2.8,23,2.8,23,3.8,44,3.9,56,791.9,28.8,1,0,0,0,0.82
2020-06-05 20:45:00,20000,0,20.1,49,3.4,60,3.4,60,3.4,34,3.8,53,791.9,28.9,1,0,0,0,0.82
2020-06-05 20:46:00,20000,0,20.2,49,2.1,75,2.1,75,3,46,3.7,51,791.9,28.9,1,0,0,0,0.82
2020-06-05 20:48:00,20000,0,20.2,49,4,70,4,70,3.1,59,3.6,53,791.9,28.9,1,0,0,0,0.82
2020-06-05 20:49:00,20000,0,20.2,49,4.7,69,4.7,69,3.9,59,3.6,55,791.9,28.9,1,0,0,0,0.82
2020-06-05 20:50:00,20000,0,20.2,49,4.3,54,4.3,54,4.3,65,3.6,56,791.9,28.7,1,0,0,0,0.82
2020-06-05 20:51:00,20000,0,20.2,49,3.7,63,3.7,63,4.3,57,3.6,56,792,28.7,1,0,0,0,0.82
2020-06-05 20:52:00,20000,0,20.2,49,3.8,47,3.8,47,3.9,54,3.6,54,791.9,28.7,1,0,0,0,0.82
2020-06-05 20:53:00,20000,0,20.2,49,4.1,68,4.1,68,3.7,53,3.6,54,791.9,28.5,1,0,0,0,0.82
2020-06-05 20:54:00,20000,0,20.1,49,4.1,60,4.1,60,3.9,56,3.6,56,791.9,28.5,1,0,0,0,0.82
2020-06-05 20:55:00,20000,0,20.1,49,4.1,60,4.1,60,4.1,62,3.8,59,791.9,28.4,1,0,0,0,0.82
2020-06-05 20:56:00,20000,0,20.1,49,4.1,33,4.1,33,4.1,56,3.9,58,791.9,28.4,1,0,0,0,0.82
2020-06-05 20:57:00,20000,0,20.1,49,3.9,66,3.9,66,4,45,4,55,792,28.3,1,0,0,0,0.82
2020-06-05 20:58:00,20000,0,20.1,49,3.9,66,3.9,66,3.9,51,4,57,792,28.3,1,0,0,0,0.82
2020-06-05 20:59:00,20000,0,20.1,49,4.2,60,4.2,60,3.9,64,4,56,792,28.3,1,0,0,0,0.82
2020-06-05 21:00:00,20000,0,20.1,49,3.5,56,3.5,56,4,61,4,56,792,28.2,1,0,0,0,0.82
2020-06-05 21:01:00,20000,0,20.1,49,3.5,56,3.5,56,3.7,57,3.9,56,792.1,28.2,1,0,0,0,0.82
2020-06-05 21:02:00,20000,0,20.2,49,2.8,52,2.8,52,3.4,54,3.8,56,792.1,28.3,1,0,0,0,0.82
2020-06-05 21:03:00,20000,0,20.1,49,3.2,70,3.2,70,3.1,54,3.8,56,792.1,28.3,1,0,0,0,0.82
2020-06-05 21:04:00,20000,0,20.2,48,2.9,79,2.9,79,3,62,3.7,57,792.1,28.3,1,0,0,0,0.82
2020-06-05 21:05:00,20000,0,20.2,48,2.9,79,2.9,79,3,72,3.5,58,792.1,28.2,1,0,0,0,0.82
2020-06-05 21:06:00,20000,0,20.2,49,4.7,58,4.7,58,3,72,3.5,60,792.1,28.1,1,0,0,0,0.82
2020-06-05 21:07:00,20000,0,20.2,49,3.5,75,3.5,75,3.8,65,3.5,62,792.1,28.1,1,0,0,0,0.82
2020-06-05 21:08:00,20000,0,20.2,49,3.5,75,3.5,75,3.9,67,3.5,63,792.1,28.1,1,0,0,0,0.82
2020-06-05 21:09:00,20000,0,20.2,49,3.2,62,3.2,62,3.4,73,3.4,64,792.1,28,1,0,0,0,0.82
2020-06-05 21:10:00,20000,0,20.2,48,3.9,50,3.9,50,3.3,64,3.3,64,792.2,28,1,0,0,0,0.82
2020-06-05 21:11:00,20000,0,20.2,48,3.9,50,3.9,50,3.6,54,3.4,63,792.2,28,1,0,0,0,0.82
2020-06-05 21:12:00,20000,0,20.2,49,3,111,3,111,3.8,55,3.4,64,792.2,28,1,0,0,0,0.82
2020-06-05 21:13:00,20000,0,20.2,49,3,111,3,111,3.3,87,3.4,70,792.2,28,1,0,0,0,0.82
2020-06-05 21:14:00,20000,0,20.2,49,3.2,85,3.2,85,3,107,3.4,73,792.2,28,1,0,0,0,0.82
2020-06-05 21:15:00,20000,0,20.2,49,3.2,85,3.2,85,3.1,94,3.4,74,792.2,28.1,1,0,0,0,0.82
2020-06-05 21:16:00,20000,0,20.2,49,3.5,51,3.5,51,3.2,81,3.4,75,792.2,28.1,1,0,0,0,0.82
2020-06-05 21:17:00,20000,0,20.2,49,3.2,74,3.2,74,3.3,65,3.3,74,792.2,28,1,0,0,0,0.82
2020-06-05 21:18:00,20000,0,20.2,49,3.2,74,3.2,74,3.3,62,3.3,74,792.3,27.9,1,0,0,0,0.82
2020-06-05 21:19:00,20000,0,20.1,49,3.8,46,3.8,46,3.2,67,3.3,73,792.3,27.9,1,0,0,0,0.82
2020-06-05 21:20:00,20000,0,20.2,50,3.2,55,3.2,55,3.5,55,3.3,72,792.3,27.9,1,0,0,0,0.82
2020-06-05 21:21:00,20000,0,20.2,50,3.2,55,3.2,55,3.4,51,3.3,72,792.4,27.9,1,0,0,0,0.82
2020-06-05 21:22:00,20000,0,20.1,49,2.7,70,2.7,70,3.1,56,3.2,72,792.4,27.9,1,0,0,0,0.82
2020-06-05 21:23:00,20000,0,20.1,49,4.4,60,4.4,60,3,63,3.2,68,792.4,28,1,0,0,0,0.82
2020-06-05 21:24:00,20000,0,20.1,49,4.3,62,4.3,62,3.7,64,3.3,64,792.4,27.8,1,0,0,0,0.82
2020-06-05 21:25:00,20000,0,20.1,49,3.8,57,3.8,57,4.2,59,3.4,61,792.4,27.7,1,0,0,0,0.82
2020-06-05 21:26:00,20000,0,20.1,50,4.1,59,4.1,59,4,57,3.5,59,792.4,27.6,1,0,0,0,0.82
2020-06-05 21:27:00,20000,0,20.1,50,3.6,31,3.6,31,3.9,52,3.5,58,792.4,27.6,1,0,0,0,0.82
2020-06-05 21:28:00,20000,0,20.1,49,4,32,4,32,3.8,39,3.6,54,792.4,27.6,1,0,0,0,0.82
2020-06-05 21:29:00,20000,0,20.1,48,4,40,4,40,3.8,30,3.7,51,792.4,27.5,1,0,0,0,0.82
2020-06-05 21:30:00,20000,0,20.1,49,4.2,44,4.2,44,4,35,3.7,50,792.5,27.5,1,0,0,0,0.82
2020-06-05 21:31:00,20000,0,20.1,49,4.3,38,4.3,38,4.1,39,3.8,49,792.5,27.5,1,0,0,0,0.82
2020-06-05 21:32:00,20000,0,20.1,50,3.8,48,3.8,48,4.2,37,3.9,46,792.5,27.1,1,0,0,0,0.82
2020-06-05 21:33:00,20000,0,20.1,50,4.6,64,4.6,64,4,42,4,44,792.5,27.1,1,0,0,0,0.82
2020-06-05 21:34:00,20000,0,20,50,4.7,64,4.7,64,4.2,54,4,44,792.5,27,1,0,0,0,0.82
2020-06-05 21:35:00,20000,0,20,50,4.4,54,4.4,54,4.6,59,4.1,44,792.5,27,1,0,0,0,0.82
2020-06-05 21:36:00,20000,0,20,50,4.2,45,4.2,45,4.4,53,4.1,44,792.5,26.9,1,0,0,0,0.82
2020-06-05 21:37:00,20000,0,20,51,4.8,57,4.8,57,4.3,48,4.2,43,792.5,26.9,1,0,0,0,0.82
2020-06-05 21:38:00,20000,0,19.9,51,4.7,47,4.7,47,4.5,50,4.3,46,792.5,26.9,1,0,0,0,0.82
2020-06-05 21:39:00,20000,0,19.9,51,4.4,61,4.4,61,4.7,50,4.3,47,792.5,26.9,1,0,0,0,0.82
2020-06-05 21:40:00,20000,0,19.9,51,2.4,8,2.4,8,4.3,48,4.3,48,792.6,26.9,1,0,0,0,0.82
2020-06-05 21:41:00,20000,0,19.9,51,4.3,54,4.3,54,3.3,31,4.2,46,792.6,26.8,1,0,0,0,0.82
2020-06-05 21:42:00,20000,0,19.9,51,4.3,56,4.3,56,3.5,33,4.2,48,792.6,26.8,1,0,0,0,0.82
2020-06-05 21:44:00,20000,0,19.9,51,3.7,65,3.7,65,4.7,58,4.3,49,792.6,26.8,1,0,0,0,0.82
2020-06-05 21:45:00,20000,0,19.9,51,3.6,45,3.6,45,4.3,60,4.2,49,792.6,26.8,1,0,0,0,0.82
2020-06-05 21:46:00,20000,0,19.9,51,2.7,57,2.7,57,3.5,53,4.1,49,792.6,26.7,1,0,0,0,0.82
2020-06-05 21:47:00,20000,0,19.9,52,4.2,48,4.2,48,3.2,50,4,49,792.6,26.6,1,0,0,0,0.82
2020-06-05 21:48:00,20000,0,19.9,52,3.8,60,3.8,60,3.5,50,3.9,49,792.6,26.5,1,0,0,0,0.82
2020-06-05 21:49:00,20000,0,19.8,52,4.3,51,4.3,51,4,53,3.8,50,792.6,26.5,1,0,0,0,0.82
2020-06-05 21:50:00,20000,0,19.8,52,4.2,63,4.2,63,4,55,3.8,50,792.6,26.5,1,0,0,0,0.82
2020-06-05 21:51:00,20000,0,19.8,53,3.2,58,3.2,58,4.1,55,4,54,792.7,26.4,1,0,0,0,0.82
2020-06-05 21:52:00,20000,0,19.8,53,2.3,48,2.3,48,3.4,56,3.8,54,792.7,26.4,1,0,0,0,0.82
2020-06-05 21:53:00,20000,0,19.8,53,2.8,72,2.8,72,2.7,51,3.6,54,792.6,26.4,1,0,0,0,0.82
2020-06-05 21:54:00,20000,0,19.7,53,4.3,53,4.3,53,2.7,58,3.4,54,792.6,26.4,1,0,0,0,0.82
2020-06-05 21:55:00,20000,0,19.7,53,4,45,4,45,3.6,57,3.5,53,792.6,26.4,1,0,0,0,0.82
2020-06-05 21:56:00,20000,0,19.7,53,3.8,56,3.8,56,4,48,3.6,53,792.6,26.2,1,0,0,0,0.82
2020-06-05 21:57:00,20000,0,19.7,53,3.8,57,3.8,57,3.8,51,3.6,53,792.6,26.2,1,0,0,0,0.82
2020-06-05 21:58:00,20000,0,19.6,53,4.7,49,4.7,49,3.8,54,3.6,54,792.6,26.1,1,0,0,0,0.82
2020-06-05 21:59:00,20000,0,19.6,53,4.4,50,4.4,50,4.3,49,3.7,53,792.6,26.1,1,0,0,0,0.82
2020-06-05 22:00:00,20000,0,19.6,53,3.4,51,3.4,51,4.4,48,3.7,52,792.6,26,1,0,0,0,0.82
2020-06-05 22:01:00,20000,0,19.6,53,4,52,4,52,3.8,50,3.6,52,792.6,25.9,1,0,0,0,0.82
2020-06-05 22:02:00,20000,0,19.6,53,4.7,47,4.7,47,3.8,49,3.8,51,792.6,25.9,1,0,0,0,0.82
2020-06-05 22:03:00,20000,0,19.6,53,4.8,56,4.8,56,4.4,48,4,51,792.6,25.9,1,0,0,0,0.82
2020-06-05 22:04:00,20000,0,19.5,53,4.4,61,4.4,61,4.7,51,4.1,50,792.6,25.8,1,0,0,0,0.82
2020-06-05 22:05:00,20000,0,19.5,53,4.9,53,4.9,53,4.6,57,4.2,51,792.6,25.9,1,0,0,0,0.82
2020-06-05 22:06:00,20000,0,19.5,53,4.3,58,4.3,58,4.6,54,4.3,51,792.6,25.8,1,0,0,0,0.82
2020-06-05 22:07:00,20000,0,19.5,53,4.8,50,4.8,50,4.5,52,4.3,51,792.6,25.7,1,0,0,0,0.82
2020-06-05 22:08:00,20000,0,19.5,53,4.5,51,4.5,51,4.5,52,4.4,51,792.6,25.6,1,0,0,0,0.82
2020-06-05 22:09:00,20000,0,19.4,53,4.5,56,4.5,56,4.6,50,4.4,51,792.6,25.5,1,0,0,0,0.82
2020-06-05 22:10:00,20000,0,19.4,53,4.7,60,4.7,60,4.5,53,4.4,52,792.6,25.6,1,0,0,0,0.82
2020-06-05 22:11:00,20000,0,19.4,53,4.3,59,4.3,59,4.5,57,4.5,53,792.6,25.6,1,0,0,0,0.82
2020-06-05 22:12:00,20000,0,19.4,52,3.6,49,3.6,49,4.3,56,4.5,53,792.7,25.6,1,0,0,0,0.82
2020-06-05 22:13:00,20000,0,19.4,52,4.3,57,4.3,57,3.9,50,4.4,53,792.7,25.6,1,0,0,0,0.82
2020-06-05 22:14:00,20000,0,19.4,53,4.6,54,4.6,54,4,50,4.4,53,792.7,25.5,1,0,0,0,0.82
2020-06-05 22:15:00,20000,0,19.4,53,3.5,54,3.5,54,4.3,52,4.4,52,792.7,25.6,1,0,0,0,0.82
2020-06-05 22:16:00,20000,0,19.4,52,3.8,45,3.8,45,3.9,49,4.2,52,792.7,25.6,1,0,0,0,0.82
